id,created_at,updated_at,manufacturer_id,processor_family_id,microarchitecture_id,code_name_id,technology_id,cache_on_id,cache_off_id,die_photo_id,model,date,clock,max_clock,hw_nthreadspercore,hw_ncores,tdp,source,bus_width,transistors,die_size,vdd_low,vdd_high
530,"2014-11-17 00:01:43.125608","2014-11-17 00:01:43.125608",9,14,,54,,2,2,,G620T,2011-01-04,2200,,1,2,35,http://ark.intel.com/products/53481/Intel-Pentium-Processor-G620T-(3M-Cache-2_20-GHz),,,,,
531,"2014-11-17 00:01:43.150702","2014-11-17 00:01:43.150702",9,14,,54,,2,2,,G622,2011-01-04,2600,,1,2,65,http://ark.intel.com/products/53482/Intel-Pentium-Processor-G622-(3M-Cache-2_60-GHz),,,,,
532,"2014-11-17 00:01:43.173638","2014-11-17 00:01:43.173638",9,14,,54,,2,2,,G630,2011-01-07,2700,,1,2,65,http://ark.intel.com/products/53483/Intel-Pentium-Processor-G630-(3M-Cache-2_70-GHz),,,,,
533,"2014-11-17 00:01:43.202010","2014-11-17 00:01:43.202010",9,14,,54,,2,2,,G630T,2011-01-07,2300,,1,2,35,http://ark.intel.com/products/53484/Intel-Pentium-Processor-G630T-(3M-Cache-2_30-GHz),,,,,
534,"2014-11-17 00:01:43.225943","2014-11-17 00:01:43.225943",9,14,,54,,2,2,,G632,2011-01-07,2700,,1,2,65,http://ark.intel.com/products/53485/Intel-Pentium-Processor-G632-(3M-Cache-2_70-GHz),,,,,
535,"2014-11-17 00:01:43.247856","2014-11-17 00:01:43.247856",9,14,,54,,2,2,,G640,2012-01-04,2800,,1,2,65,http://ark.intel.com/products/53486/Intel-Pentium-Processor-G640-(3M-Cache-2_80-GHz),,,,,
536,"2014-11-17 00:01:43.271338","2014-11-17 00:01:43.271338",9,14,,54,,2,2,,G640T,2012-01-04,2400,,1,2,35,http://ark.intel.com/products/53487/Intel-Pentium-Processor-G640T-(3M-Cache-2_40-GHz),,,,,
537,"2014-11-17 00:01:43.334438","2014-11-17 00:01:43.334438",9,14,,54,,2,2,,G840,2011-01-04,2800,,1,2,65,http://ark.intel.com/products/53490/Intel-Pentium-Processor-G840-(3M-Cache-2_80-GHz),,,,,
538,"2014-11-17 00:01:43.360106","2014-11-17 00:01:43.360106",9,14,,54,,2,2,,G860,2011-01-07,3000,,1,2,65,http://ark.intel.com/products/53492/Intel-Pentium-Processor-G860-(3M-Cache-3_00-GHz),,,,,
539,"2014-11-17 00:01:43.381040","2014-11-17 00:01:43.381040",9,14,,54,,2,2,,G870,2012-01-04,3100,,1,2,65,http://ark.intel.com/products/53493/Intel-Pentium-Processor-G870-(3M-Cache-3_10-GHz),,,,,
540,"2014-11-17 00:01:43.418386","2014-11-17 00:01:43.418386",9,1,,56,,2,2,,E7-2803,2011-01-04,1730,,2,6,105,http://ark.intel.com/products/53568/Intel-Xeon-Processor-E7-2803--(18M-Cache-1_73-GHz-4_80-GTs-Intel-QPI),,,,,
541,"2014-11-17 00:01:43.442479","2014-11-17 00:01:43.442479",9,1,,56,,2,2,,E7-4807,2011-01-04,1860,,2,6,95,http://ark.intel.com/products/53569/Intel-Xeon-Processor-E7-4807-(18M-Cache-1_86-GHz-4_80-GTs-Intel-QPI),,,,,
542,"2014-11-17 00:01:43.465006","2014-11-17 00:01:43.465006",9,1,,56,,2,2,,E7-2860,2011-01-04,2260,2666,2,10,130,http://ark.intel.com/products/53570/Intel-Xeon-Processor-E7-2860-(24M-Cache-2_26-GHz-6_40-GTs-Intel-QPI),,,,,
543,"2014-11-17 00:01:43.498054","2014-11-17 00:01:43.498054",9,1,,56,,2,2,,E7-4860,2011-01-04,2260,2666,2,10,130,http://ark.intel.com/products/53571/Intel-Xeon-Processor-E7-4860-(24M-Cache-2_26-GHz-6_40-GTs-Intel-QPI),,,,,
544,"2014-11-17 00:01:43.523849","2014-11-17 00:01:43.523849",9,1,,56,,2,2,,E7-8860,2011-01-04,2260,2666,2,10,130,http://ark.intel.com/products/53572/Intel-Xeon-Processor-E7-8860-(24M-Cache-2_26-GHz-6_40-GTs-Intel-QPI),,,,,
545,"2014-11-17 00:01:43.551467","2014-11-17 00:01:43.551467",9,1,,56,,2,2,,E7-2850,2011-01-04,2000,2400,2,10,130,http://ark.intel.com/products/53573/Intel-Xeon-Processor-E7-2850-(24M-Cache-2_00-GHz-6_40-GTs-Intel-QPI),,,,,
546,"2014-11-17 00:01:43.575275","2014-11-17 00:01:43.575275",9,1,,56,,2,2,,E7-4850,2011-01-04,2000,2400,2,10,130,http://ark.intel.com/products/53574/Intel-Xeon-Processor-E7-4850-(24M-Cache-2_00-GHz-6_40-GTs-Intel-QPI),,,,,
547,"2014-11-17 00:01:43.599534","2014-11-17 00:01:43.599534",9,1,,56,,2,2,,E7-8850,2011-01-04,2000,2400,2,10,130,http://ark.intel.com/products/53575/Intel-Xeon-Processor-E7-8850-(24M-Cache-2_00-GHz-6_40-GTs-Intel-QPI),,,,,
548,"2014-11-17 00:01:43.621725","2014-11-17 00:01:43.621725",9,1,,56,,2,2,,E7-8837,2011-01-04,2660,2800,1,8,130,http://ark.intel.com/products/53576/Intel-Xeon-Processor-E7-8837-(24M-Cache-2_66-GHz-6_40-GTs-Intel-QPI),,,,,
549,"2014-11-17 00:01:43.644508","2014-11-17 00:01:43.644508",9,1,,56,,2,2,,E7-8867L,2011-01-04,2130,2533,2,10,105,http://ark.intel.com/products/53577/Intel-Xeon-Processor-E7-8867L--(30M-Cache-2_13-GHz-6_40-GTs-Intel-QPI),,,,,
550,"2014-11-17 00:01:43.664832","2014-11-17 00:01:43.664832",9,1,,56,,2,2,,E7-2870,2011-01-04,2400,2800,2,10,130,http://ark.intel.com/products/53578/Intel-Xeon-Processor-E7-2870-(30M-Cache-2_40-GHz-6_40-GTs-Intel-QPI),,,,,
551,"2014-11-17 00:01:43.687922","2014-11-17 00:01:43.687922",9,1,,56,,2,2,,E7-4870,2011-01-04,2400,2800,2,10,130,http://ark.intel.com/products/53579/Intel-Xeon-Processor-E7-4870-(30M-Cache-2_40-GHz-6_40-GTs-Intel-QPI),,,,,
552,"2014-11-17 00:01:43.714304","2014-11-17 00:01:43.714304",9,1,,56,,2,2,,E7-8870,2011-01-04,2400,2800,2,10,130,http://ark.intel.com/products/53580/Intel-Xeon-Processor-E7-8870-(30M-Cache-2_40-GHz-6_40-GTs-Intel-QPI),,,,,
553,"2014-11-17 00:01:43.738103","2014-11-17 00:01:43.738103",9,1,,56,,2,2,,E7-2820,2011-01-04,2000,2266,2,8,105,http://ark.intel.com/products/53673/Intel-Xeon-Processor-E7-2820-(18M-Cache-2_00-GHz-5_86-GTs-Intel-QPI),,,,,
554,"2014-11-17 00:01:43.760929","2014-11-17 00:01:43.760929",9,1,,56,,2,2,,E7-2830,2011-01-04,2130,2400,2,8,105,http://ark.intel.com/products/53674/Intel-Xeon-Processor-E7-2830-(24M-Cache-2_13-GHz-6_40-GTs-Intel-QPI),,,,,
555,"2014-11-17 00:01:43.784471","2014-11-17 00:01:43.784471",9,1,,56,,2,2,,E7-4820,2011-01-04,2000,2266,2,8,105,http://ark.intel.com/products/53675/Intel-Xeon-Processor-E7-4820-(18M-Cache-2_00-GHz-5_86-GTs-Intel-QPI),,,,,
556,"2014-11-17 00:01:43.811761","2014-11-17 00:01:43.811761",9,1,,56,,2,2,,E7-4830,2011-01-04,2130,2400,2,8,105,http://ark.intel.com/products/53676/Intel-Xeon-Processor-E7-4830-(24M-Cache-2_13-GHz-6_40-GTs-Intel-QPI),,,,,
557,"2014-11-17 00:01:43.836626","2014-11-17 00:01:43.836626",9,1,,56,,2,2,,E7-8830,2011-01-04,2130,2400,2,8,105,http://ark.intel.com/products/53677/Intel-Xeon-Processor-E7-8830-(24M-Cache-2_13-GHz-6_40-GTs-Intel-QPI),,,,,
558,"2014-11-17 00:01:43.936117","2014-11-17 00:01:43.936117",9,4,,36,,3,2,,763,2011-01-01,1400,,1,1,10,http://ark.intel.com/products/53691/Intel-Celeron-Processor-ULV-763-(1M-Cache-1_40-GHz-800-MHz-FSB),,410,107,,
559,"2014-11-17 00:01:43.964644","2014-11-17 00:01:43.964644",9,4,,36,,3,2,,925,2011-01-01,2300,,1,1,35,http://ark.intel.com/products/53692/Intel-Celeron-Processor-925-(1M-Cache-2_30-GHz-800-MHz-FSB),,410,107,,
560,"2014-11-17 00:01:43.985295","2014-11-17 00:01:43.985295",9,20,,54,,2,2,,i7-2629M,2011-01-01,2100,3000,2,2,25,http://ark.intel.com/products/54610/Intel-Core-i7-2629M-Processor-(4M-Cache-up-to-3_00-GHz),,,,,
561,"2014-11-17 00:01:44.015393","2014-11-17 00:01:44.015393",9,20,,54,,2,2,,i7-2649M,2011-01-01,2300,3200,2,2,25,http://ark.intel.com/products/54611/Intel-Core-i7-2649M-Processor-(4M-Cache-up-to-3_20-GHz),,,,,
562,"2014-11-17 00:01:44.043115","2014-11-17 00:01:44.043115",9,20,,54,,2,2,,i7-2657M,2011-01-01,1600,2700,2,2,17,http://ark.intel.com/products/54615/Intel-Core-i7-2657M-Processor-(4M-Cache-up-to-2_70-GHz),,,,,
563,"2014-11-17 00:01:44.070342","2014-11-17 00:01:44.070342",9,20,,54,,2,2,,i7-2617M,2011-01-01,1500,2600,2,2,17,http://ark.intel.com/products/54616/Intel-Core-i7-2617M-Processor-(4M-Cache-up-to-2_60-GHz),,,,,
564,"2014-11-17 00:01:44.106848","2014-11-17 00:01:44.106848",9,20,,54,,27,2,,i7-2677M,2011-01-04,1800,2900,2,2,17,http://ark.intel.com/products/54617/Intel-Core-i7-2677M-Processor-(4M-Cache-up-to-2_90-GHz),,,,,
565,"2014-11-17 00:01:44.135909","2014-11-17 00:01:44.135909",9,20,,54,,27,2,,i7-2637M,2011-01-04,1700,2800,2,2,17,http://ark.intel.com/products/54618/Intel-Core-i7-2637M-Processor-(4M-Cache-up-to-2_80-GHz),,,,,
566,"2014-11-17 00:01:44.161783","2014-11-17 00:01:44.161783",9,22,,54,,2,2,,i5-2537M,2011-01-01,1400,2300,2,2,17,http://ark.intel.com/products/54619/Intel-Core-i5-2537M-Processor-(3M-Cache-up-to-2_30-GHz),,,,,
567,"2014-11-17 00:01:44.184333","2014-11-17 00:01:44.184333",9,22,,54,,26,2,,i5-2557M,2011-01-04,1700,2700,2,2,17,http://ark.intel.com/products/54620/Intel-Core-i5-2557M-Processor-(3M-Cache-up-to-2_70-GHz),,,,,
568,"2014-11-17 00:01:44.211158","2014-11-17 00:01:44.211158",9,24,,54,,26,2,,i3-2357M,2011-01-04,1300,,2,2,17,http://ark.intel.com/products/54624/Intel-Core-i3-2357M-Processor-(3M-Cache-1_30-GHz),,,,,
569,"2014-11-17 00:01:44.243343","2014-11-17 00:01:44.243343",9,22,,54,,2,2,,i5-2405S,2011-01-04,2500,3300,1,4,65,http://ark.intel.com/products/55446/Intel-Core-i5-2405S-Processor-6M-Cache-up-to-3_30-GHz,,,,,
570,"2014-11-17 00:01:44.272997","2014-11-17 00:01:44.272997",9,24,,54,,2,2,,i3-2105,2011-01-04,3100,,2,2,65,http://ark.intel.com/products/55448/Intel-Core-i3-2105-Processor-(3M-Cache-3_10-GHz),,,,,
571,"2014-11-17 00:01:44.328676","2014-11-17 00:01:44.328676",9,1,,54,,2,2,,E3-1290,2011-01-07,3600,4000,2,4,95,http://ark.intel.com/products/55452/Intel-Xeon-Processor-E3-1290-(8M-Cache-3_60-GHz),,,,,
572,"2014-11-17 00:01:44.366833","2014-11-17 00:01:44.366833",9,14,,54,,28,2,,B940,2011-01-04,2000,,1,2,35,http://ark.intel.com/products/55626/Intel-Pentium-Processor-B940-(2M-Cache-2_00-GHz),,,,,
573,"2014-11-17 00:01:44.390240","2014-11-17 00:01:44.390240",9,14,,54,,28,2,,B950,2011-01-04,2100,,1,2,35,http://ark.intel.com/products/55627/Intel-Pentium-Processor-B950-(2M-Cache-2_10-GHz),,,,,
574,"2014-11-17 00:01:44.417218","2014-11-17 00:01:44.417218",9,14,,54,,28,2,,957,2011-01-04,1200,,1,2,17,http://ark.intel.com/products/55628/Intel-Pentium-Processor-957-(2M-Cache-1_20-GHz),,,,,
575,"2014-11-17 00:01:44.445331","2014-11-17 00:01:44.445331",9,18,,48,,3,2,,N570,2011-01-01,1660,,2,2,8.5,http://ark.intel.com/products/55637/Intel-Atom-Processor-N570-1M-Cache-1_66-GHz,,176,87,,
576,"2014-11-17 00:01:44.470559","2014-11-17 00:01:44.470559",9,4,,54,,28,2,,847,2011-01-04,1100,,1,2,17,http://ark.intel.com/products/56056/Intel-Celeron-Processor-847-(2M-Cache-1_10-GHz),,,,,
577,"2014-11-17 00:01:44.495030","2014-11-17 00:01:44.495030",9,22,,54,,26,2,,i5-2467M,2011-01-04,1600,2300,2,2,17,http://ark.intel.com/products/56858/Intel-Core-i5-2467M-Processor-(3M-Cache-up-to-2_30-GHz),,,,,
578,"2014-11-17 00:01:44.525211","2014-11-17 00:01:44.525211",9,20,,50,,2,2,,i7-980,2011-01-04,3330,3600,2,6,130,http://ark.intel.com/products/58664/Intel-Core-i7-980-Processor-(12M-Cache-3_33-GHz-4_8-GTs-Intel-QPI),,,239,0.8,1.3
579,"2014-11-17 00:01:44.547796","2014-11-17 00:01:44.547796",9,4,,54,,2,2,,G440,2011-01-07,1600,,1,1,35,http://ark.intel.com/products/58667/Intel-Celeron-Processor-G440-(1M-Cache-1_60-GHz),,,,,
580,"2014-11-17 00:01:44.572923","2014-11-17 00:01:44.572923",9,24,,54,,2,2,,i3-2125,2011-01-07,3300,,2,2,65,http://ark.intel.com/products/59080/Intel-Core-i3-2125-Processor-(3M-Cache-3_30-GHz),,,,,
581,"2014-11-17 00:01:44.609428","2014-11-17 00:01:44.609428",9,4,,54,,29,2,,B710,2011-01-07,1600,,1,1,35,http://ark.intel.com/products/59569/Intel-Celeron-Processor-B710-(1_5M-Cache-1_60-GHz),,,,,
582,"2014-11-17 00:01:44.629881","2014-11-17 00:01:44.629881",9,4,,54,,28,2,,B800,2011-01-04,1500,,1,2,35,http://ark.intel.com/products/59570/Intel-Celeron-Processor-B800-(2M-Cache-1_50-GHz),,,,,
583,"2014-11-17 00:01:44.654442","2014-11-17 00:01:44.654442",9,4,,54,,29,2,,787,2011-01-07,1300,,1,1,17,http://ark.intel.com/products/59571/Intel-Celeron-Processor-787-(1_5M-Cache-1_30-GHz),,,,,
584,"2014-11-17 00:01:44.677784","2014-11-17 00:01:44.677784",9,4,,54,,28,2,,857,2011-01-07,1200,,1,2,17,http://ark.intel.com/products/59572/Intel-Celeron-Processor-857-(2M-Cache-1_20-GHz),,,,,
585,"2014-11-17 00:01:44.711349","2014-11-17 00:01:44.711349",9,18,,57,,3,2,,D2500,2011-01-07,1860,,1,2,10,http://ark.intel.com/products/59682/Intel-Atom-Processor-D2500-(1M-Cache-1_86-GHz),,,,0.91,1.21
586,"2014-11-17 00:01:44.747295","2014-11-17 00:01:44.747295",9,18,,57,,3,2,,D2700,2011-01-07,2130,,2,2,10,http://ark.intel.com/products/59683/Intel-Atom-Processor-D2700-(1M-Cache-2_13-GHz),,,,0.91,1.21
587,"2014-11-17 00:01:44.853564","2014-11-17 00:01:44.853564",9,24,,54,,2,2,,i3-2367M,2011-01-10,1400,,2,2,17,http://ark.intel.com/products/59798/Intel-Core-i3-2367M-Processor-(3M-Cache-1_40-GHz),,,,,
588,"2014-11-17 00:01:44.898987","2014-11-17 00:01:44.898987",9,4,,54,,28,2,,B840,2011-01-07,1900,,1,2,35,http://ark.intel.com/products/59801/Intel-Celeron-Processor-B840-(2M-Cache-1_90-GHz),,,,,
589,"2014-11-17 00:01:44.922832","2014-11-17 00:01:44.922832",9,14,,54,,28,2,,967,2011-01-10,1300,,1,2,17,http://ark.intel.com/products/59802/Intel-Pentium-Processor-967-(2M-Cache-1_30-GHz),,,,,
590,"2014-11-17 00:01:44.948259","2014-11-17 00:01:44.948259",9,14,,54,,28,2,,B960,2011-01-10,2200,,1,2,35,http://ark.intel.com/products/59836/Intel-Pentium-Processor-B960--(2M-Cache-2_20-GHz),,,,,
591,"2014-11-17 00:01:44.972483","2014-11-17 00:01:44.972483",9,22,,54,,2,2,,i5-2435M,2011-01-10,2400,3000,2,2,35,http://ark.intel.com/products/60636/Intel-Core-i5-2435M-Processor-(3M-Cache-up-to-3_00-GHz),,,,,
592,"2014-11-17 00:01:45.007843","2014-11-17 00:01:45.007843",9,23,,58,,2,2,,i7-3960X,,3300,,2,6,130,http://ark.intel.com/products/63696/Intel-Core-i7-3960X-Processor-Extreme-Edition-(15M-Cache-up-to-3_90-GHz),,,,0.6,1.35
593,"2014-11-17 00:01:45.042485","2014-11-17 00:01:45.042485",9,20,,59,,2,2,,i7-3930K,2011-01-10,3200,3800,2,6,130,http://ark.intel.com/products/63697/Intel-Core-i7-3930K-Processor-12M-Cache-up-to-3_80-GHz,,,,0.6,1.35
594,"2014-11-17 00:01:45.068635","2014-11-17 00:01:45.068635",9,20,,59,,2,2,,i7-3820,2012-01-01,3600,3800,2,4,130,http://ark.intel.com/products/63698/Intel-Core-i7-3820-Processor-10M-Cache-up-to-3_80-GHz,,,,,
595,"2014-11-17 00:01:45.109564","2014-11-17 00:01:45.109564",9,4,,54,,2,2,,G460,2011-01-10,1800,,2,1,35,http://ark.intel.com/products/63913/Intel-Celeron-Processor-G460-(1_5M-Cache-1_80-GHz),,,,,
596,"2014-11-17 00:01:45.133616","2014-11-17 00:01:45.133616",9,14,,54,,28,2,,B970,2012-01-01,2300,,1,2,35,http://ark.intel.com/products/63915/Intel-Pentium-Processor-B970-(2M-Cache-2_30-GHz),,,,,
597,"2014-11-17 00:01:45.157836","2014-11-17 00:01:45.157836",9,14,,54,,28,2,,977,2012-01-01,1400,,1,2,17,http://ark.intel.com/products/63916/Intel-Pentium-Processor-977--(2M-Cache-1_40-GHz),,,,,
598,"2014-11-17 00:01:45.182854","2014-11-17 00:01:45.182854",9,4,,54,,29,2,,797,2012-01-01,1400,,1,1,17,http://ark.intel.com/products/63917/Intel-Celeron-Processor-797-(2M-Cache-1_50-GHz),,,,,
599,"2014-11-17 00:01:45.206219","2014-11-17 00:01:45.206219",9,4,,54,,28,2,,867,2012-01-01,1300,,1,2,17,http://ark.intel.com/products/63918/Intel-Celeron-Processor-867-(2M-Cache-1_30-GHz),,,,,
600,"2014-11-17 00:01:45.231549","2014-11-17 00:01:45.231549",9,4,,54,,28,2,,B815,2012-01-01,1600,,1,2,35,http://ark.intel.com/products/63919/Intel-Celeron-Processor-B815-(2M-Cache-1_60-GHz),,,,,
601,"2014-11-17 00:01:45.255562","2014-11-17 00:01:45.255562",9,4,,54,,29,2,,B720,2012-01-01,1700,,1,1,35,http://ark.intel.com/products/63920/Intel-Celeron--Processor-B720-(1_5-M-Cache-1_70-GHz),,,,,
602,"2014-11-17 00:01:45.289643","2014-11-17 00:01:45.289643",9,1,,60,,2,2,,E5-2687W,2012-01-01,3100,3800,2,8,150,http://ark.intel.com/products/64582/Intel-Xeon-Processor-E5-2687W-20M-Cache-3_10-GHz-8_00-GTs-Intel-QPI,,,,0.6,1.35
603,"2014-11-17 00:01:45.320666","2014-11-17 00:01:45.320666",9,1,,60,,2,2,,E5-2680,2012-01-01,2700,3500,2,8,130,http://ark.intel.com/products/64583/Intel-Xeon-Processor-E5-2680-20M-Cache-2_70-GHz-8_00-GTs-Intel-QPI,,,,0.6,1.35
604,"2014-11-17 00:01:45.364625","2014-11-17 00:01:45.364625",9,1,,61,,2,2,,E5-2620,,2000,,2,8,95,http://ark.intel.com/products/64594,,,,0.6,1.35
605,"2014-11-17 00:01:45.386934","2014-11-17 00:01:45.386934",9,1,,60,,2,2,,E5-2660,2012-01-01,2200,3000,2,8,95,http://ark.intel.com/products/64584/Intel-Xeon-Processor-E5-2660-20M-Cache-2_20-GHz-8_00-GTs-Intel-QPI,,,,0.6,1.35
606,"2014-11-17 00:01:45.436480","2014-11-17 00:01:45.436480",9,1,,60,,2,2,,E5-2650L,2012-01-01,1800,2300,2,8,70,http://ark.intel.com/products/64585/Intel-Xeon-Processor-E5-2650L-20M-Cache-1_80-GHz-8_00-GTs-Intel-QPI,,,,0.6,1.35
607,"2014-11-17 00:01:45.461884","2014-11-17 00:01:45.461884",9,1,,60,,2,2,,E5-2630L,2012-01-01,2000,2500,2,6,60,http://ark.intel.com/products/64586/Intel-Xeon-Processor-E5-2630L-15M-Cache-2_00-GHz-7_20-GTs-Intel-QPI,,,,0.6,1.35
608,"2014-11-17 00:01:45.487178","2014-11-17 00:01:45.487178",9,1,,60,,2,2,,E5-2643,2012-01-01,3300,3500,2,4,130,http://ark.intel.com/products/64587/Intel-Xeon-Processor-E5-2643-10M-Cache-3_30-GHz-8_00-GTs-Intel-QPI,,,,0.6,1.35
609,"2014-11-17 00:01:45.509623","2014-11-17 00:01:45.509623",9,1,,60,,2,2,,E5-2609,2012-01-01,2400,,1,4,80,http://ark.intel.com/products/64588/Intel-Xeon-Processor-E5-2609-10M-Cache-2_40-GHz-6_40-GTs-Intel-QPI,,,,0.6,1.35
610,"2014-11-17 00:01:45.536063","2014-11-17 00:01:45.536063",9,1,,60,,2,2,,E5-2667,2012-01-01,2900,3500,2,6,130,http://ark.intel.com/products/64589/Intel-Xeon-Processor-E5-2667-15M-Cache-2_90-GHz-8_00-GTs-Intel-QPI,,,,0.6,1.35
611,"2014-11-17 00:01:45.562399","2014-11-17 00:01:45.562399",9,1,,60,,2,2,,E5-2650,2012-01-01,2000,2800,2,8,95,http://ark.intel.com/products/64590/Intel-Xeon-Processor-E5-2650-20M-Cache-2_00-GHz-8_00-GTs-Intel-QPI,,,,0.6,1.35
612,"2014-11-17 00:01:45.589861","2014-11-17 00:01:45.589861",9,1,,60,,2,2,,E5-2640,2012-01-01,2500,3000,2,6,95,http://ark.intel.com/products/64591/Intel-Xeon-Processor-E5-2640-15M-Cache-2_50-GHz-7_20-GTs-Intel-QPI,,,,0.6,1.35
613,"2014-11-17 00:01:45.612107","2014-11-17 00:01:45.612107",9,1,,60,,2,2,,E5-2603,2012-01-01,1800,,1,4,80,http://ark.intel.com/products/64592/Intel-Xeon-Processor-E5-2603-10M-Cache-1_80-GHz-6_40-GTs-Intel-QPI,,,,0.6,1.35
614,"2014-11-17 00:01:45.636398","2014-11-17 00:01:45.636398",9,1,,60,,2,2,,E5-2630,2012-01-01,2300,2800,2,6,95,http://ark.intel.com/products/64593/Intel-Xeon-Processor-E5-2630-15M-Cache-2_30-GHz-7_20-GTs-Intel-QPI,,,,0.6,1.35
615,"2014-11-17 00:01:45.728619","2014-11-17 00:01:45.728619",9,1,,60,,2,2,,E5-2670,2012-01-01,2600,3300,2,8,115,http://ark.intel.com/products/64595/Intel-Xeon-Processor-E5-2670-20M-Cache-2_60-GHz-8_00-GTs-Intel-QPI,,,,0.6,1.35
616,"2014-11-17 00:01:45.756731","2014-11-17 00:01:45.756731",9,1,,60,,2,2,,E5-2690,2012-01-01,2900,3800,2,8,135,http://ark.intel.com/products/64596/Intel-Xeon-Processor-E5-2690-20M-Cache-2_90-GHz-8_00-GTs-Intel-QPI,,,,0.6,1.35
617,"2014-11-17 00:01:45.778504","2014-11-17 00:01:45.778504",9,1,,60,,2,2,,E5-2665,2012-01-01,2400,3100,2,8,115,http://ark.intel.com/products/64597/Intel-Xeon-Processor-E5-2665-20M-Cache-2_40-GHz-8_00-GTs-Intel-QPI,,,,0.6,1.35
618,"2014-11-17 00:01:45.805081","2014-11-17 00:01:45.805081",9,1,,60,,2,2,,E5-2637,2012-01-01,3000,3500,2,2,80,http://ark.intel.com/products/64598/Intel-Xeon-Processor-E5-2637-5M-Cache-3_00-GHz-8_00-GTs-Intel-QPI,,,,0.6,1.35
619,"2014-11-17 00:01:45.828526","2014-11-17 00:01:45.828526",9,1,,60,,2,2,,E5-1650,2012-01-01,3200,3800,2,6,130,http://ark.intel.com/products/64601/Intel-Xeon-Processor-E5-1650-12M-Cache-3_20-GHz-0_0-GTs-Intel-QPI,,,,0.6,1.35
620,"2014-11-17 00:01:45.854123","2014-11-17 00:01:45.854123",9,1,,60,,2,2,,E5-4610,2012-01-04,2400,2900,2,6,95,http://ark.intel.com/products/64602/Intel-Xeon-Processor-E5-4610-15M-Cache-2_40-GHz-7_20-GTs-Intel-QPI,,,,0.6,1.35
621,"2014-11-17 00:01:45.882405","2014-11-17 00:01:45.882405",9,1,,60,,2,2,,E5-4640,2012-01-04,2400,2800,2,8,95,http://ark.intel.com/products/64603/Intel-Xeon-Processor-E5-4640-20M-Cache-2_40-GHz-8_00-GTs-Intel-QPI,,,,0.6,1.35
622,"2014-11-17 00:01:45.905156","2014-11-17 00:01:45.905156",9,1,,60,,2,2,,E5-4607,2012-01-04,2200,,2,6,95,http://ark.intel.com/products/64604/Intel-Xeon-Processor-E5-4607-12M-Cache-2_20-GHz-6_40-GTs-Intel-QPI,,,,,
623,"2014-11-17 00:01:45.929661","2014-11-17 00:01:45.929661",9,1,,60,,2,2,,E5-4650L,2012-01-04,2600,3100,2,8,115,http://ark.intel.com/products/64606/Intel-Xeon-Processor-E5-4650L-20M-Cache-2_60-GHz-8_00-GTs-Intel-QPI,,,,0.6,1.35
624,"2014-11-17 00:01:45.958383","2014-11-17 00:01:45.958383",9,1,,60,,2,2,,E5-4620,2012-01-04,2200,2600,2,8,95,http://ark.intel.com/products/64607/Intel-Xeon-Processor-E5-4620-16M-Cache-2_20-GHz-7_20-GTs-Intel-QPI,,,,0.6,1.35
625,"2014-11-17 00:01:45.983966","2014-11-17 00:01:45.983966",9,1,,60,,2,2,,E5-4617,2012-01-04,2900,3400,1,6,130,http://ark.intel.com/products/64608/Intel-Xeon-Processor-E5-4617-15M-Cache-2_90-GHz-7_20-GTs-Intel-QPI,,,,0.6,1.35
626,"2014-11-17 00:01:46.008956","2014-11-17 00:01:46.008956",9,1,,60,,2,2,,E5-4603,2012-01-04,2000,,2,4,95,http://ark.intel.com/products/64609/Intel-Xeon-Processor-E5-4603-10M-Cache-2_00-GHz-6_40-GTs-Intel-QPI,,,,0.6,1.35
627,"2014-11-17 00:01:46.043291","2014-11-17 00:01:46.043291",9,1,,62,,2,2,,E5-2450L,2012-01-04,1800,2300,2,8,70,http://ark.intel.com/products/64610/Intel-Xeon-Processor-E5-2450L-20M-Cache-1_80-GHz-8_00-GTs-Intel-QPI,,,,0.6,1.35
628,"2014-11-17 00:01:46.071008","2014-11-17 00:01:46.071008",9,1,,62,,2,2,,E5-2450,2012-01-04,2100,2900,2,8,95,http://ark.intel.com/products/64611/Intel-Xeon-Processor-E5-2450-20M-Cache-2_10-GHz-8_00-GTs-Intel-QPI,,,,0.6,1.35
629,"2014-11-17 00:01:46.093985","2014-11-17 00:01:46.093985",9,1,,62,,2,2,,E5-2440,2012-01-04,2400,2900,2,6,95,http://ark.intel.com/products/64612/Intel-Xeon-Processor-E5-2440-15M-Cache-2_40-GHz-7_20-GTs-Intel-QPI,,,,0.6,1.35
630,"2014-11-17 00:01:46.119981","2014-11-17 00:01:46.119981",9,1,,62,,2,2,,E5-2430L,2012-01-04,2000,2500,2,6,60,http://ark.intel.com/products/64613/Intel-Xeon-Processor-E5-2430L-15M-Cache-2_00-GHz-7_20-GTs-Intel-QPI,,,,0.6,1.35
631,"2014-11-17 00:01:46.146196","2014-11-17 00:01:46.146196",9,1,,62,,2,2,,E5-2407,2012-01-04,2200,,1,4,80,http://ark.intel.com/products/64614/Intel-Xeon-Processor-E5-2407-10M-Cache-2_20-GHz-6_40-GTs-Intel-QPI,,,,0.6,1.35
